gene	species
GUT_GENOME203282_00086	100003
GUT_GENOME203282_01659	100003
GUT_GENOME203337_00302	100003
GUT_GENOME204712_01037	100003
GUT_GENOME205068_00335	100003
GUT_GENOME205068_01789	100003
GUT_GENOME205462_01129	100003
GUT_GENOME205560_01755	100003
GUT_GENOME205577_02002	100003
GUT_GENOME205938_00161	100003
GUT_GENOME205938_01928	100003
GUT_GENOME205938_02203	100003
GUT_GENOME205938_02372	100003
GUT_GENOME206519_01206	100003
GUT_GENOME209473_00979	100003
GUT_GENOME209886_00673	100003
GUT_GENOME209886_01400	100003
GUT_GENOME209886_01761	100003
GUT_GENOME211259_00756	100003
GUT_GENOME211259_01106	100003
GUT_GENOME211259_01145	100003
GUT_GENOME211452_01119	100003
GUT_GENOME211452_01647	100003
GUT_GENOME213046_01909	100003
GUT_GENOME213166_00441	100003
GUT_GENOME214203_02195	100003
GUT_GENOME214321_00322	100003
GUT_GENOME214410_00410	100003
GUT_GENOME215049_00502	100003
GUT_GENOME215202_01169	100003
GUT_GENOME215273_00129	100003
GUT_GENOME215596_00212	100003
GUT_GENOME215596_00999	100003
GUT_GENOME215596_01059	100003
GUT_GENOME215596_01893	100003
GUT_GENOME215667_00071	100003
GUT_GENOME215667_00400	100003
GUT_GENOME215667_01286	100003
GUT_GENOME215667_01502	100003
GUT_GENOME215667_01838	100003
GUT_GENOME215750_00633	100003
GUT_GENOME215750_00849	100003
GUT_GENOME215755_00219	100003
GUT_GENOME215755_00744	100003
GUT_GENOME216602_00619	100003
GUT_GENOME216602_02060	100003
GUT_GENOME216685_00025	100003
GUT_GENOME217115_02139	100003
GUT_GENOME217205_01541	100003
GUT_GENOME217403_01595	100003
GUT_GENOME217618_00241	100003
GUT_GENOME218837_00417	100003
GUT_GENOME218837_00874	100003
GUT_GENOME218837_01795	100003
GUT_GENOME219237_00105	100003
GUT_GENOME219275_00384	100003
GUT_GENOME219409_00293	100003
GUT_GENOME219409_02362	100003
GUT_GENOME220175_01718	100003
GUT_GENOME220369_00617	100003
GUT_GENOME220570_00596	100003
GUT_GENOME220570_00598	100003
GUT_GENOME222162_00182	100003
GUT_GENOME222240_00220	100003
GUT_GENOME222240_01340	100003
GUT_GENOME224476_00030	100003
GUT_GENOME224476_00760	100003
GUT_GENOME226367_00215	100003
GUT_GENOME226367_00362	100003
GUT_GENOME226367_02320	100003
GUT_GENOME226740_01534	100003
GUT_GENOME226980_01839	100003
GUT_GENOME228666_00371	100003
GUT_GENOME229006_01889	100003
GUT_GENOME231113_00805	100003
GUT_GENOME233349_00747	100003
GUT_GENOME244109_01400	100003
GUT_GENOME244459_02077	100003
GUT_GENOME244514_00347	100003
GUT_GENOME244514_00487	100003
GUT_GENOME244514_00775	100003
GUT_GENOME244514_01174	100003
GUT_GENOME244626_02130	100003
GUT_GENOME244891_00847	100003
GUT_GENOME245095_00561	100003
GUT_GENOME245197_00077	100003
GUT_GENOME245271_02035	100003
GUT_GENOME245537_01366	100003
GUT_GENOME245537_01648	100003
GUT_GENOME245733_00382	100003
GUT_GENOME245733_00496	100003
GUT_GENOME245733_01039	100003
GUT_GENOME246270_00664	100003
GUT_GENOME246763_00085	100003
GUT_GENOME246763_00661	100003
GUT_GENOME246763_01051	100003
GUT_GENOME246778_01368	100003
GUT_GENOME247062_01802	100003
GUT_GENOME247098_00724	100003
GUT_GENOME247098_01434	100003
GUT_GENOME247531_00088	100003
GUT_GENOME247531_00162	100003
GUT_GENOME247531_00191	100003
GUT_GENOME247531_01090	100003
GUT_GENOME247531_01619	100003
GUT_GENOME247531_01727	100003
GUT_GENOME247843_00592	100003
GUT_GENOME247843_01359	100003
GUT_GENOME247843_01408	100003
GUT_GENOME247843_01955	100003
GUT_GENOME247843_02143	100003
GUT_GENOME248051_01438	100003
GUT_GENOME248084_00103	100003
GUT_GENOME248084_01299	100003
GUT_GENOME248084_01355	100003
GUT_GENOME248227_00005	100003
GUT_GENOME248227_01137	100003
GUT_GENOME248459_00438	100003
GUT_GENOME248459_00768	100003
GUT_GENOME248459_01495	100003
GUT_GENOME248506_01164	100003
GUT_GENOME248617_02046	100003
GUT_GENOME248647_00061	100003
GUT_GENOME248647_00605	100003
GUT_GENOME248647_01504	100003
GUT_GENOME248832_00798	100003
GUT_GENOME249030_00315	100003
GUT_GENOME249030_00497	100003
GUT_GENOME249030_00646	100003
GUT_GENOME249181_02075	100003
GUT_GENOME249336_00667	100003
GUT_GENOME249618_01212	100003
GUT_GENOME250061_00057	100003
GUT_GENOME250238_02052	100003
GUT_GENOME250488_00699	100003
GUT_GENOME250488_01343	100003
GUT_GENOME250488_01374	100003
GUT_GENOME250488_01863	100003
GUT_GENOME250652_00024	100003
GUT_GENOME250652_00184	100003
GUT_GENOME250652_01117	100003
GUT_GENOME250664_00348	100003
GUT_GENOME250664_01447	100003
GUT_GENOME250872_00359	100003
GUT_GENOME250872_01316	100003
GUT_GENOME250872_01324	100003
GUT_GENOME250872_01864	100003
GUT_GENOME250947_00446	100003
GUT_GENOME250958_01274	100003
GUT_GENOME252730_00236	100003
GUT_GENOME253280_00979	100003
GUT_GENOME253711_01827	100003
GUT_GENOME253890_01151	100003
GUT_GENOME253890_01772	100003
GUT_GENOME254328_02049	100003
GUT_GENOME254757_01696	100003
GUT_GENOME255092_00020	100003
GUT_GENOME255092_01044	100003
GUT_GENOME255208_00863	100003
GUT_GENOME255473_00096	100003
GUT_GENOME255473_02317	100003
GUT_GENOME255708_01096	100003
GUT_GENOME256207_00236	100003
GUT_GENOME257732_01774	100003
GUT_GENOME257844_01577	100003
GUT_GENOME259026_00330	100003
GUT_GENOME259126_02000	100003
GUT_GENOME259662_01333	100003
GUT_GENOME259750_01810	100003
GUT_GENOME259750_02069	100003
GUT_GENOME260326_00087	100003
GUT_GENOME260326_00090	100003
GUT_GENOME260326_01028	100003
GUT_GENOME260468_00297	100003
GUT_GENOME260661_01151	100003
GUT_GENOME261724_00014	100003
GUT_GENOME261724_00028	100003
GUT_GENOME263330_01295	100003
GUT_GENOME263330_01655	100003
GUT_GENOME264120_00891	100003
GUT_GENOME264120_01062	100003
GUT_GENOME264224_00917	100003
GUT_GENOME264762_00445	100003
GUT_GENOME265464_01289	100003
GUT_GENOME266776_00065	100003
GUT_GENOME268958_00646	100003
GUT_GENOME270849_01695	100003
GUT_GENOME271506_00161	100003
GUT_GENOME271953_00192	100003
GUT_GENOME273941_00477	100003
GUT_GENOME274029_01552	100003
GUT_GENOME274416_00051	100003
GUT_GENOME274416_00135	100003
GUT_GENOME274639_01015	100003
GUT_GENOME274639_01276	100003
GUT_GENOME274639_01485	100003
GUT_GENOME274639_01617	100003
GUT_GENOME275833_00689	100003
GUT_GENOME275900_00514	100003
GUT_GENOME276025_02073	100003
GUT_GENOME276879_00618	100003
GUT_GENOME277589_00052	100003
GUT_GENOME277623_00145	100003
GUT_GENOME277623_01229	100003
GUT_GENOME277892_02160	100003
GUT_GENOME278365_02162	100003
GUT_GENOME278561_01157	100003
GUT_GENOME278672_00077	100003
GUT_GENOME278672_00707	100003
GUT_GENOME278672_01241	100003
GUT_GENOME280877_00568	100003
GUT_GENOME280922_00786	100003
GUT_GENOME281418_00401	100003
GUT_GENOME281768_00221	100003
GUT_GENOME281768_00626	100003
GUT_GENOME281768_01586	100003
GUT_GENOME281921_02045	100003
GUT_GENOME282494_00337	100003
GUT_GENOME282494_00415	100003
GUT_GENOME282494_00454	100003
GUT_GENOME282494_00537	100003
GUT_GENOME283571_00239	100003
GUT_GENOME283925_00392	100003
GUT_GENOME284029_01133	100003
GUT_GENOME285475_00107	100003
GUT_GENOME285914_00564	100003
GUT_GENOME285914_00886	100003
GUT_GENOME286173_00056	100003
GUT_GENOME286173_02145	100003
GUT_GENOME286900_01584	100003
GUT_GENOME000133_00044	100032
GUT_GENOME000133_00045	100032
GUT_GENOME000133_00054	100032
GUT_GENOME000133_00059	100032
GUT_GENOME000133_00069	100032
GUT_GENOME000133_00070	100032
GUT_GENOME000133_00071	100032
GUT_GENOME000133_00072	100032
GUT_GENOME000133_00074	100032
GUT_GENOME000133_00075	100032
GUT_GENOME000133_00076	100032
GUT_GENOME000133_00078	100032
GUT_GENOME000133_00079	100032
GUT_GENOME000133_00082	100032
GUT_GENOME000133_00083	100032
GUT_GENOME000133_00090	100032
GUT_GENOME000133_00091	100032
GUT_GENOME000133_00093	100032
GUT_GENOME000133_00096	100032
GUT_GENOME000133_00097	100032
GUT_GENOME000133_00098	100032
GUT_GENOME000133_00102	100032
GUT_GENOME000133_00104	100032
GUT_GENOME000133_00105	100032
GUT_GENOME000133_00108	100032
GUT_GENOME000133_00110	100032
GUT_GENOME000133_00111	100032
GUT_GENOME000133_00114	100032
GUT_GENOME000133_00115	100032
GUT_GENOME000133_00116	100032
GUT_GENOME000133_00117	100032
GUT_GENOME000133_00118	100032
GUT_GENOME000133_00119	100032
GUT_GENOME000133_00122	100032
GUT_GENOME000133_00123	100032
GUT_GENOME000133_00125	100032
GUT_GENOME000133_00128	100032
GUT_GENOME000133_00129	100032
GUT_GENOME000133_00132	100032
GUT_GENOME000133_00134	100032
GUT_GENOME000133_00136	100032
GUT_GENOME000133_00138	100032
GUT_GENOME000133_00139	100032
GUT_GENOME000133_00143	100032
GUT_GENOME000133_00146	100032
GUT_GENOME000133_00147	100032
GUT_GENOME000133_00148	100032
GUT_GENOME000133_00151	100032
GUT_GENOME000133_00152	100032
GUT_GENOME000133_00156	100032
GUT_GENOME000133_00157	100032
GUT_GENOME000133_00158	100032
GUT_GENOME000133_00159	100032
GUT_GENOME000133_00163	100032
GUT_GENOME000133_00165	100032
GUT_GENOME000133_00168	100032
GUT_GENOME000133_00175	100032
GUT_GENOME000133_00176	100032
GUT_GENOME000133_00178	100032
GUT_GENOME000133_00182	100032
GUT_GENOME000133_00183	100032
GUT_GENOME000133_00185	100032
GUT_GENOME000133_00186	100032
GUT_GENOME000133_00188	100032
GUT_GENOME000133_00189	100032
GUT_GENOME000133_00190	100032
GUT_GENOME000133_00202	100032
GUT_GENOME000133_00203	100032
GUT_GENOME000133_00204	100032
GUT_GENOME000133_00209	100032
GUT_GENOME000133_00210	100032
GUT_GENOME000133_00213	100032
GUT_GENOME000133_00215	100032
GUT_GENOME000133_00216	100032
GUT_GENOME000133_00217	100032
GUT_GENOME000133_00218	100032
GUT_GENOME000133_00221	100032
GUT_GENOME000133_00223	100032
GUT_GENOME000133_00224	100032
GUT_GENOME000133_00226	100032
GUT_GENOME000133_00228	100032
GUT_GENOME000133_00230	100032
GUT_GENOME000133_00233	100032
GUT_GENOME000133_00235	100032
GUT_GENOME000133_00238	100032
GUT_GENOME000133_00240	100032
GUT_GENOME000133_00241	100032
GUT_GENOME000133_00247	100032
GUT_GENOME000133_00248	100032
GUT_GENOME000133_00249	100032
GUT_GENOME000133_00250	100032
GUT_GENOME000133_00251	100032
GUT_GENOME000133_00253	100032
GUT_GENOME000133_00254	100032
GUT_GENOME000133_00255	100032
GUT_GENOME000133_00257	100032
GUT_GENOME000133_00260	100032
GUT_GENOME000133_00261	100032
GUT_GENOME000133_00264	100032
GUT_GENOME000133_00266	100032
GUT_GENOME000133_00269	100032
GUT_GENOME000133_00273	100032
GUT_GENOME000133_00276	100032
GUT_GENOME000133_00277	100032
GUT_GENOME000133_00278	100032
GUT_GENOME000133_00279	100032
GUT_GENOME000133_00280	100032
GUT_GENOME000133_00281	100032
GUT_GENOME000133_00282	100032
GUT_GENOME000133_00283	100032
GUT_GENOME000133_00284	100032
GUT_GENOME000133_00287	100032
GUT_GENOME000133_00288	100032
GUT_GENOME000133_00289	100032
GUT_GENOME000133_00290	100032
GUT_GENOME000133_00291	100032
GUT_GENOME000133_00292	100032
GUT_GENOME000133_00293	100032
GUT_GENOME000133_00294	100032
GUT_GENOME000133_00295	100032
GUT_GENOME000133_00298	100032
GUT_GENOME000133_00299	100032
GUT_GENOME000133_00300	100032
GUT_GENOME000133_00301	100032
GUT_GENOME000133_00302	100032
GUT_GENOME000133_00303	100032
GUT_GENOME000133_00304	100032
GUT_GENOME000133_00308	100032
GUT_GENOME000133_00310	100032
GUT_GENOME000133_00311	100032
GUT_GENOME000133_00312	100032
GUT_GENOME000133_00313	100032
GUT_GENOME000133_00314	100032
GUT_GENOME000133_00316	100032
GUT_GENOME000133_00317	100032
GUT_GENOME000133_00318	100032
GUT_GENOME000133_00320	100032
GUT_GENOME000133_00323	100032
GUT_GENOME000133_00324	100032
GUT_GENOME000133_00349	100032
GUT_GENOME000133_00350	100032
GUT_GENOME000133_00351	100032
GUT_GENOME000133_00352	100032
GUT_GENOME000133_00353	100032
GUT_GENOME000133_00356	100032
GUT_GENOME000133_00357	100032
GUT_GENOME000133_00359	100032
GUT_GENOME000133_00360	100032
GUT_GENOME000133_00361	100032
GUT_GENOME000133_00362	100032
GUT_GENOME000133_00364	100032
GUT_GENOME000133_00365	100032
GUT_GENOME000133_00366	100032
GUT_GENOME000133_00371	100032
GUT_GENOME000133_00372	100032
GUT_GENOME000133_00379	100032
GUT_GENOME000133_00380	100032
GUT_GENOME000133_00382	100032
GUT_GENOME000133_00383	100032
GUT_GENOME000133_00386	100032
GUT_GENOME000133_00387	100032
GUT_GENOME000133_00388	100032
GUT_GENOME000133_00390	100032
GUT_GENOME000133_00392	100032
GUT_GENOME000133_00393	100032
GUT_GENOME000133_00396	100032
GUT_GENOME000133_00397	100032
GUT_GENOME000133_00398	100032
GUT_GENOME000133_00399	100032
GUT_GENOME000133_00400	100032
GUT_GENOME000133_00404	100032
GUT_GENOME000133_00406	100032
GUT_GENOME000133_00407	100032
GUT_GENOME000133_00408	100032
GUT_GENOME000133_00411	100032
GUT_GENOME000133_00412	100032
GUT_GENOME000133_00414	100032
GUT_GENOME000133_00415	100032
GUT_GENOME000133_00416	100032
GUT_GENOME000133_00417	100032
GUT_GENOME000133_00420	100032
GUT_GENOME000133_00421	100032
GUT_GENOME000133_00422	100032
GUT_GENOME000133_00427	100032
GUT_GENOME000133_00429	100032
GUT_GENOME000133_00431	100032
GUT_GENOME000133_00433	100032
GUT_GENOME000133_00435	100032
GUT_GENOME000133_00438	100032
GUT_GENOME000133_00439	100032
GUT_GENOME000133_00442	100032
GUT_GENOME000133_00444	100032
GUT_GENOME000133_00445	100032
GUT_GENOME000133_00447	100032
GUT_GENOME000133_00449	100032
GUT_GENOME000133_00452	100032
GUT_GENOME000133_00453	100032
GUT_GENOME000133_00454	100032
GUT_GENOME000133_00455	100032
GUT_GENOME000133_00457	100032
GUT_GENOME000133_00458	100032
GUT_GENOME000133_00459	100032
GUT_GENOME000133_00461	100032
GUT_GENOME000133_00463	100032
GUT_GENOME000133_00464	100032
GUT_GENOME000133_00465	100032
GUT_GENOME000133_00466	100032
GUT_GENOME000133_00467	100032
GUT_GENOME000133_00471	100032
GUT_GENOME000133_00472	100032
GUT_GENOME000133_00474	100032
GUT_GENOME000133_00481	100032
GUT_GENOME000133_00482	100032
GUT_GENOME000133_00483	100032
GUT_GENOME000133_00484	100032
GUT_GENOME000133_00486	100032
GUT_GENOME000133_00487	100032
GUT_GENOME000133_00488	100032
GUT_GENOME000133_00491	100032
GUT_GENOME000133_00492	100032
GUT_GENOME000133_00493	100032
GUT_GENOME000133_00495	100032
GUT_GENOME000133_00496	100032
GUT_GENOME000133_00497	100032
GUT_GENOME000133_00499	100032
GUT_GENOME000133_00500	100032
GUT_GENOME000133_00501	100032
GUT_GENOME000133_00502	100032
GUT_GENOME000133_00503	100032
GUT_GENOME000133_00505	100032
GUT_GENOME000133_00508	100032
GUT_GENOME000133_00510	100032
GUT_GENOME000133_00511	100032
GUT_GENOME000133_00513	100032
GUT_GENOME000133_00515	100032
GUT_GENOME000133_00516	100032
GUT_GENOME000133_00519	100032
GUT_GENOME000133_00520	100032
GUT_GENOME000133_00523	100032
GUT_GENOME000133_00526	100032
GUT_GENOME000133_00527	100032
GUT_GENOME000133_00528	100032
GUT_GENOME000133_00529	100032
GUT_GENOME000133_00532	100032
GUT_GENOME000133_00533	100032
GUT_GENOME000133_00534	100032
GUT_GENOME000133_00535	100032
GUT_GENOME000133_00538	100032
GUT_GENOME000133_00539	100032
GUT_GENOME000133_00540	100032
GUT_GENOME000133_00541	100032
GUT_GENOME000133_00543	100032
GUT_GENOME000133_00544	100032
GUT_GENOME000133_00545	100032
GUT_GENOME000133_00546	100032
GUT_GENOME000133_00549	100032
GUT_GENOME000133_00553	100032
GUT_GENOME000133_00554	100032
GUT_GENOME000133_00557	100032
GUT_GENOME000133_00559	100032
GUT_GENOME000133_00562	100032
GUT_GENOME000133_00563	100032
GUT_GENOME000133_00564	100032
GUT_GENOME000133_00565	100032
GUT_GENOME000133_00566	100032
GUT_GENOME000133_00567	100032
GUT_GENOME000133_00568	100032
GUT_GENOME000133_00569	100032
GUT_GENOME000133_00571	100032
GUT_GENOME000133_00572	100032
GUT_GENOME000133_00573	100032
GUT_GENOME000133_00574	100032
GUT_GENOME000133_00575	100032
GUT_GENOME000133_00577	100032
GUT_GENOME000133_00579	100032
GUT_GENOME000133_00581	100032
GUT_GENOME000133_00582	100032
GUT_GENOME000133_00583	100032
GUT_GENOME000133_00584	100032
GUT_GENOME000133_00587	100032
GUT_GENOME000133_00588	100032
GUT_GENOME000133_00589	100032
GUT_GENOME000133_00590	100032
GUT_GENOME000133_00591	100032
GUT_GENOME000133_00592	100032
GUT_GENOME000133_00596	100032
GUT_GENOME000133_00597	100032
GUT_GENOME000133_00598	100032
GUT_GENOME000133_00599	100032
GUT_GENOME000133_00602	100032
GUT_GENOME000133_00603	100032
GUT_GENOME000133_00604	100032
GUT_GENOME000133_00605	100032
GUT_GENOME000133_00606	100032
GUT_GENOME000133_00607	100032
GUT_GENOME000133_00608	100032
GUT_GENOME000133_00609	100032
GUT_GENOME000133_00613	100032
GUT_GENOME000133_00614	100032
GUT_GENOME000133_00617	100032
GUT_GENOME000133_00622	100032
GUT_GENOME000133_00624	100032
GUT_GENOME000133_00625	100032
GUT_GENOME000133_00626	100032
GUT_GENOME000133_00627	100032
GUT_GENOME000133_00631	100032
GUT_GENOME000133_00694	100032
GUT_GENOME000133_00695	100032
GUT_GENOME000133_00705	100032
GUT_GENOME000133_00706	100032
GUT_GENOME000133_00708	100032
GUT_GENOME000133_00721	100032
GUT_GENOME000133_00742	100032
GUT_GENOME000133_00743	100032
GUT_GENOME000133_00745	100032
GUT_GENOME000133_00747	100032
GUT_GENOME000133_00748	100032
GUT_GENOME000133_00749	100032
GUT_GENOME000133_00753	100032
GUT_GENOME000133_00755	100032
GUT_GENOME000133_00758	100032
GUT_GENOME000133_00761	100032
GUT_GENOME000133_00765	100032
GUT_GENOME000133_00766	100032
GUT_GENOME000133_00768	100032
GUT_GENOME000133_00770	100032
GUT_GENOME000133_00774	100032
GUT_GENOME000133_00779	100032
GUT_GENOME000133_00780	100032
GUT_GENOME000133_00781	100032
GUT_GENOME000133_00782	100032
GUT_GENOME000133_00783	100032
GUT_GENOME000133_00785	100032
GUT_GENOME000133_00788	100032
GUT_GENOME000133_00789	100032
GUT_GENOME000133_00790	100032
GUT_GENOME000133_00791	100032
GUT_GENOME000133_00794	100032
GUT_GENOME000133_00795	100032
GUT_GENOME000133_00796	100032
GUT_GENOME000133_00803	100032
GUT_GENOME000133_00806	100032
GUT_GENOME000133_00807	100032
GUT_GENOME000133_00818	100032
GUT_GENOME000133_00819	100032
GUT_GENOME000133_00821	100032
GUT_GENOME000133_00822	100032
GUT_GENOME000133_00825	100032
GUT_GENOME000133_00826	100032
GUT_GENOME000133_00832	100032
GUT_GENOME000133_00836	100032
GUT_GENOME000133_00837	100032
GUT_GENOME000133_00838	100032
GUT_GENOME000133_00840	100032
GUT_GENOME000133_00841	100032
GUT_GENOME000133_00842	100032
GUT_GENOME000133_00843	100032
GUT_GENOME000133_00844	100032
GUT_GENOME000133_00845	100032
GUT_GENOME000133_00846	100032
GUT_GENOME000133_00851	100032
GUT_GENOME000133_00854	100032
GUT_GENOME000133_00855	100032
GUT_GENOME000133_00857	100032
GUT_GENOME000133_00860	100032
GUT_GENOME000133_00861	100032
GUT_GENOME000133_00862	100032
GUT_GENOME000133_00863	100032
GUT_GENOME000133_00864	100032
GUT_GENOME000133_00866	100032
GUT_GENOME000133_00873	100032
GUT_GENOME000133_00876	100032
GUT_GENOME000133_00877	100032
GUT_GENOME000133_00879	100032
GUT_GENOME000133_00880	100032
GUT_GENOME000133_00882	100032
GUT_GENOME000133_00884	100032
GUT_GENOME000133_00885	100032
GUT_GENOME000133_00887	100032
GUT_GENOME000133_00889	100032
GUT_GENOME000133_00891	100032
GUT_GENOME000133_00894	100032
GUT_GENOME000133_00897	100032
GUT_GENOME000133_01010	100032
GUT_GENOME000133_01011	100032
GUT_GENOME000133_01012	100032
GUT_GENOME000133_01039	100032
GUT_GENOME000133_01041	100032
GUT_GENOME000133_01042	100032
GUT_GENOME000133_01043	100032
GUT_GENOME000133_01045	100032
GUT_GENOME000133_01046	100032
GUT_GENOME000133_01047	100032
GUT_GENOME000133_01048	100032
GUT_GENOME000133_01049	100032
GUT_GENOME000133_01050	100032
GUT_GENOME000133_01051	100032
GUT_GENOME000133_01054	100032
GUT_GENOME000133_01056	100032
GUT_GENOME000133_01062	100032
GUT_GENOME000133_01063	100032
GUT_GENOME000133_01067	100032
GUT_GENOME000133_01068	100032
GUT_GENOME000133_01069	100032
GUT_GENOME000133_01075	100032
GUT_GENOME000133_01076	100032
GUT_GENOME000133_01077	100032
GUT_GENOME000133_01078	100032
GUT_GENOME000133_01079	100032
GUT_GENOME000133_01081	100032
GUT_GENOME000133_01084	100032
GUT_GENOME000133_01085	100032
GUT_GENOME000133_01086	100032
GUT_GENOME000133_01087	100032
GUT_GENOME000133_01088	100032
GUT_GENOME000133_01090	100032
GUT_GENOME000133_01097	100032
GUT_GENOME000133_01099	100032
GUT_GENOME000133_01100	100032
GUT_GENOME000133_01103	100032
GUT_GENOME000133_01104	100032
GUT_GENOME000133_01105	100032
GUT_GENOME000133_01119	100032
GUT_GENOME000133_01120	100032
GUT_GENOME000133_01121	100032
GUT_GENOME000133_01122	100032
GUT_GENOME000133_01125	100032
GUT_GENOME000133_01130	100032
GUT_GENOME000133_01135	100032
GUT_GENOME000133_01136	100032
GUT_GENOME000133_01137	100032
GUT_GENOME000133_01138	100032
GUT_GENOME000133_01141	100032
GUT_GENOME000133_01142	100032
GUT_GENOME000133_01143	100032
GUT_GENOME000133_01144	100032
GUT_GENOME000133_01146	100032
GUT_GENOME000133_01153	100032
GUT_GENOME000133_01155	100032
GUT_GENOME000133_01156	100032
GUT_GENOME000133_01157	100032
GUT_GENOME000133_01158	100032
GUT_GENOME000133_01165	100032
GUT_GENOME000133_01166	100032
GUT_GENOME000133_01168	100032
GUT_GENOME000133_01172	100032
GUT_GENOME000133_01174	100032
GUT_GENOME000133_01176	100032
GUT_GENOME000133_01178	100032
